event_date,dau,base_users,retained_users,d1_retention,dau_90d_roll,d1_90d_roll
2018-08-08,102,102,33,0.3235294117647059,76.86666666666666,0.28500407083267737
2018-08-09,89,89,35,0.3932584269662921,77.02222222222223,0.2867069422434139
2018-08-10,78,78,25,0.3205128205128205,77.32222222222222,0.2863466271772165
2018-08-11,66,66,14,0.2121212121212121,77.14444444444445,0.28463848888371235
2018-08-12,73,73,30,0.410958904109589,76.62222222222222,0.28550099522567074
2018-08-13,117,117,39,0.3333333333333333,76.58888888888889,0.2864269211515967
2018-08-14,106,106,22,0.2075471698113207,76.81111111111112,0.2855030266559602
2018-08-15,64,64,16,0.25,76.54444444444445,0.2848717135246471
2018-08-16,63,63,14,0.2222222222222222,76.5111111111111,0.28498394697021384
2018-08-17,56,56,21,0.375,76.65555555555555,0.2863082363758986
2018-08-18,42,42,14,0.3333333333333333,76.38888888888889,0.2854664855341478
2018-08-19,61,61,20,0.3278688524590163,76.16666666666667,0.28581729171373355
2018-08-20,80,80,22,0.275,76.2,0.28526534366178546
2018-08-21,91,91,23,0.2527472527472527,76.12222222222222,0.28535255803471415
2018-08-22,86,86,29,0.3372093023255814,76.3,0.28624218520341105
2018-08-23,80,80,21,0.2625,76.31111111111112,0.28648655932436745
2018-08-24,72,72,21,0.2916666666666667,76.52222222222223,0.28742122040053797
2018-08-25,62,62,20,0.3225806451612903,76.58888888888889,0.2882276720134412
2018-08-26,68,68,22,0.3235294117647059,76.54444444444445,0.2882730605392219
2018-08-27,77,77,37,0.4805194805194805,76.34444444444445,0.2905712302058126
2018-08-28,111,111,34,0.3063063063063063,76.38888888888889,0.2918977904108775
2018-08-29,96,96,34,0.3541666666666667,76.73333333333333,0.29309793286102
2018-08-30,79,79,21,0.2658227848101265,77.05555555555556,0.2940515193589103
2018-08-31,62,62,11,0.1774193548387097,77.33333333333333,0.29211894161988083
2018-09-01,37,37,12,0.3243243243243243,77.15555555555555,0.29194896031782414
2018-09-02,54,54,23,0.4259259259259259,77.16666666666667,0.2922789548826195
2018-09-03,85,85,27,0.3176470588235294,77.15555555555555,0.29219079558789385
2018-09-04,99,99,25,0.2525252525252525,77.28888888888889,0.29205921154826386
2018-09-05,84,84,21,0.25,77.17777777777778,0.2921183132031102
2018-09-06,78,78,16,0.2051282051282051,77.21111111111111,0.2917308488156458
2018-09-07,55,55,14,0.2545454545454545,77.16666666666667,0.2907926533011791
2018-09-08,55,55,15,0.2727272727272727,77.18888888888888,0.29193616387865196
2018-09-09,48,48,17,0.3541666666666667,77.0111111111111,0.294135237952726
2018-09-10,73,73,29,0.3972602739726027,76.78888888888889,0.29568185748432124
2018-09-11,88,88,19,0.2159090909090909,76.81111111111112,0.29549686805514574
2018-09-12,69,69,22,0.3188405797101449,76.71111111111111,0.2966178887413839
2018-09-13,81,81,22,0.2716049382716049,76.88888888888889,0.2972425589956837
2018-09-14,82,82,19,0.2317073170731707,77.12222222222222,0.2958097987664421
2018-09-15,50,50,15,0.3,77.07777777777778,0.2956451897129442
2018-09-16,46,46,15,0.3260869565217391,76.76666666666667,0.2958149246652878
2018-09-17,84,84,17,0.2023809523809523,76.8,0.2954572919002476
2018-09-18,67,67,14,0.208955223880597,76.67777777777778,0.2950724639034793
2018-09-19,49,49,17,0.3469387755102041,76.43333333333334,0.29673641586924215
2018-09-20,81,81,18,0.2222222222222222,76.67777777777778,0.2963806929146492
2018-09-21,61,61,16,0.2622950819672131,76.75555555555556,0.2966201855949433
2018-09-22,57,57,16,0.2807017543859649,76.85555555555555,0.2953409458288614
2018-09-23,64,64,22,0.34375,76.9,0.29564187175478734
2018-09-24,80,80,34,0.425,76.93333333333334,0.2981995918125074
2018-09-25,103,103,27,0.2621359223300971,77.07777777777778,0.2976554230482739
2018-09-26,82,82,14,0.1707317073170731,76.9888888888889,0.2962191086851303
2018-09-27,50,50,16,0.32,76.54444444444445,0.2964413309073525
2018-09-28,82,82,12,0.1463414634146341,76.67777777777778,0.2952102043103722
2018-09-29,35,35,15,0.4285714285714285,76.45555555555555,0.294921604021772
2018-09-30,69,69,20,0.2898550724637681,75.94444444444444,0.29495381014093464
2018-10-01,63,63,17,0.2698412698412698,75.5,0.29450005078749886
2018-10-02,71,71,22,0.3098591549295774,75.46666666666667,0.2940390263828125
2018-10-03,72,72,21,0.2916666666666667,75.31111111111112,0.29430819089616306
2018-10-04,81,81,22,0.2716049382716049,75.42222222222222,0.29482211118055807
2018-10-05,72,72,20,0.2777777777777778,75.61111111111111,0.29427216729728084
2018-10-06,59,59,14,0.2372881355932203,75.61111111111111,0.293142223794456
2018-10-07,43,43,15,0.3488372093023256,75.37777777777778,0.2942404150089263
2018-10-08,107,107,32,0.2990654205607476,75.73333333333333,0.2947485493114531
2018-10-09,88,88,37,0.4204545454545454,75.88888888888889,0.29686771393061767
2018-10-10,106,106,39,0.3679245283018867,76.16666666666667,0.29793793159762083
2018-10-11,107,107,26,0.2429906542056074,76.5111111111111,0.29800624880809246
2018-10-12,113,113,20,0.1769911504424778,77.14444444444445,0.29898075365427873
2018-10-13,67,67,18,0.2686567164179104,77.35555555555555,0.2996510134663296
2018-10-14,56,56,18,0.3214285714285714,76.85555555555555,0.29970209000255466
2018-10-15,96,96,31,0.3229166666666667,76.86666666666666,0.29919648571405566
2018-10-16,96,96,32,0.3333333333333333,76.78888888888889,0.29901669427212824
2018-10-17,84,84,28,0.3333333333333333,76.54444444444445,0.3000998529024567
2018-10-18,82,82,23,0.2804878048780488,76.54444444444445,0.30050635696749733
2018-10-19,64,64,11,0.171875,76.4888888888889,0.29935649786926866
2018-10-20,38,38,14,0.3684210526315789,76.12222222222222,0.29922471300805464
2018-10-21,47,47,16,0.3404255319148936,75.14444444444445,0.300455778589002
2018-10-22,58,58,14,0.2413793103448276,74.75555555555556,0.3001509131005992
2018-10-23,57,57,21,0.3684210526315789,74.35555555555555,0.30077972527440294
2018-10-24,67,67,22,0.3283582089552239,73.87777777777778,0.301599866990067
2018-10-25,60,60,20,0.3333333333333333,73.68888888888888,0.30227326766346774
2018-10-26,69,69,14,0.2028985507246377,73.74444444444444,0.30122908489374145
2018-10-27,41,41,19,0.4634146341463415,73.31111111111112,0.3024892474953675
2018-10-28,69,69,23,0.3333333333333333,73.08888888888889,0.30282216468221723
2018-10-29,113,113,35,0.3097345132743362,73.4888888888889,0.30179035480084987
2018-10-30,126,126,30,0.238095238095238,73.93333333333334,0.3010766843197375
2018-10-31,80,80,21,0.2625,74.06666666666666,0.3005619784373846
2018-11-01,64,64,15,0.234375,73.9888888888889,0.30050573821829224
2018-11-02,52,52,12,0.2307692307692307,74.03333333333333,0.2979772481898022
2018-11-03,48,48,20,0.4166666666666667,73.83333333333333,0.2992398744524285
2018-11-04,67,67,21,0.3134328358208955,73.67777777777778,0.2976470157009185
2018-11-05,99,99,31,0.3131313131313131,73.45555555555555,0.29813839070209747
2018-11-06,88,88,19,0.2159090909090909,73.3,0.29694260935925726
2018-11-07,61,61,18,0.2950819672131147,72.9888888888889,0.29585175980644424
2018-11-08,89,89,20,0.2247191011235955,73.11111111111111,0.29478738514656394
2018-11-09,75,75,20,0.2666666666666666,73.21111111111111,0.29539344575262455
2018-11-10,55,55,24,0.4363636363636363,73.0111111111111,0.2956757205554473
2018-11-11,67,67,25,0.373134328358209,72.45555555555555,0.2961179538335015
2018-11-12,84,84,30,0.3571428571428571,72.21111111111111,0.2977801281371852
2018-11-13,84,84,22,0.2619047619047619,72.43333333333334,0.29791240326946034
2018-11-14,72,72,26,0.3611111111111111,72.53333333333333,0.29945561314600355
2018-11-15,81,81,26,0.3209876543209876,72.81111111111112,0.2988554759717923
2018-11-16,66,66,26,0.3939393939393939,73.07777777777778,0.29952887664519295
2018-11-17,55,55,22,0.4,73.0111111111111,0.3003303338400928
2018-11-18,47,47,24,0.5106382978723404,72.64444444444445,0.3029485371497855
2018-11-19,90,90,20,0.2222222222222222,72.63333333333334,0.3026093701439518
2018-11-20,53,53,16,0.3018867924528302,72.26666666666667,0.3022168978120323
2018-11-21,67,67,14,0.208955223880597,72.12222222222222,0.30162195585515006
2018-11-22,46,46,12,0.2608695652173913,71.83333333333333,0.301279765839047
2018-11-23,44,44,8,0.1818181818181818,71.63333333333334,0.299715738468568
2018-11-24,39,39,15,0.3846153846153846,71.31111111111112,0.30039447150024223
2018-11-25,50,50,19,0.38,71.0111111111111,0.2992775883833591
2018-11-26,65,65,27,0.4153846153846154,70.5,0.30048956959534034
2018-11-27,98,98,24,0.2448979591836734,70.52222222222223,0.29927547284552924
2018-11-28,82,82,21,0.2560975609756097,70.55555555555556,0.2991674148029235
2018-11-29,78,78,23,0.2948717948717949,70.73333333333333,0.3004724419144023
2018-11-30,78,78,13,0.1666666666666666,71.18888888888888,0.2987206901626505
2018-12-01,46,46,14,0.3043478260869565,71.1,0.297369822386662
2018-12-02,50,50,15,0.3,70.71111111111111,0.29717374395528945
2018-12-03,98,98,27,0.2755102040816326,70.7,0.2974291323059159
2018-12-04,91,91,31,0.3406593406593406,70.77777777777777,0.2984364583132419
2018-12-05,79,79,24,0.3037974683544304,70.78888888888889,0.2995327834601999
2018-12-06,89,89,25,0.2808988764044944,71.16666666666667,0.2998255992586337
2018-12-07,77,77,18,0.2337662337662337,71.41111111111111,0.29939269882573327
2018-12-08,51,51,18,0.3529411764705882,71.44444444444444,0.2993790822679991
2018-12-09,53,53,19,0.3584905660377358,71.22222222222223,0.29894830773538944
2018-12-10,77,77,22,0.2857142857142857,71.1,0.2997239210110027
2018-12-11,78,78,24,0.3076923076923077,71.2,0.29960005132191564
2018-12-12,92,92,31,0.3369565217391304,71.32222222222222,0.30032618002711037
2018-12-13,93,93,27,0.2903225806451613,71.44444444444444,0.3009774607334658
2018-12-14,103,103,23,0.2233009708737864,72.03333333333333,0.3001252492987301
2018-12-15,58,58,14,0.2413793103448276,72.16666666666667,0.2991840532300978
2018-12-16,51,51,12,0.2352941176470588,71.8,0.2995497550663878
2018-12-17,97,97,30,0.3092783505154639,72.13333333333334,0.3006644564734419
2018-12-18,96,96,23,0.2395833333333333,72.65555555555555,0.2994716182270322
2018-12-19,79,79,20,0.2531645569620253,72.63333333333334,0.29981542194636335
2018-12-20,80,80,20,0.25,72.84444444444445,0.29967880992450546
2018-12-21,73,73,14,0.1917808219178082,73.02222222222223,0.29869079956374817
2018-12-22,51,51,8,0.1568627450980392,72.87777777777778,0.2966142745092819
2018-12-23,44,44,8,0.1818181818181818,72.47777777777777,0.29391225430726176
2018-12-24,40,40,11,0.275,71.77777777777777,0.29405518850359397
2018-12-25,39,39,15,0.3846153846153846,71.3,0.29643167380690855
2018-12-26,58,58,21,0.3620689655172414,71.38888888888889,0.29689910675710013
2018-12-27,55,55,21,0.3818181818181818,71.08888888888889,0.2995155147393618
2018-12-28,86,86,16,0.1860465116279069,71.65555555555555,0.2968207934399893
2018-12-29,41,41,17,0.4146341463414634,71.34444444444445,0.29820722759418594
2018-12-30,60,60,17,0.2833333333333333,71.31111111111112,0.2983571394107644
2018-12-31,58,58,14,0.2413793103448276,71.16666666666667,0.2975962522487116
2019-01-01,53,53,17,0.320754716981132,70.95555555555555,0.2979194528077612
2019-01-02,129,129,37,0.2868217054263566,71.4888888888889,0.2980885279983696
2019-01-03,103,103,34,0.3300970873786408,71.83333333333333,0.2986698536606014
2019-01-04,114,114,24,0.2105263157894736,72.44444444444444,0.29837250010722643
2019-01-05,64,64,23,0.359375,72.67777777777778,0.2984895866705339
2019-01-06,74,74,26,0.3513513513513513,72.31111111111112,0.29907054145709616
2019-01-07,95,95,24,0.2526315789473684,72.38888888888889,0.29720584182923865
2019-01-08,79,79,24,0.3037974683544304,72.08888888888889,0.2964933189409336
2019-01-09,77,77,25,0.3246753246753247,71.75555555555556,0.2974009263905971
2019-01-10,84,84,24,0.2857142857142857,71.43333333333334,0.2986089612269506
2019-01-11,91,91,23,0.2527472527472527,71.7,0.29843218940838767
2019-01-12,56,56,21,0.375,71.7,0.29902742750362576
2019-01-13,82,82,29,0.3536585365853658,71.54444444444445,0.29936900383605575
2019-01-14,94,94,29,0.3085106382978723,71.52222222222223,0.29909319611343954
2019-01-15,100,100,31,0.31,71.7,0.29883393685418025
2019-01-16,101,101,24,0.2376237623762376,71.91111111111111,0.2983576697152713
2019-01-17,68,68,17,0.25,71.95555555555555,0.29922572527082686
2019-01-18,54,54,17,0.3148148148148148,72.13333333333334,0.2986301004061961
2019-01-19,53,53,23,0.4339622641509434,72.2,0.2996693974310411
2019-01-20,55,55,19,0.3454545454545454,72.16666666666667,0.3008257889322602
2019-01-21,114,114,32,0.2807017543859649,72.8,0.2998511300628645
2019-01-22,104,104,28,0.2692307692307692,73.21111111111111,0.2991941585103705
2019-01-23,85,85,20,0.2352941176470588,73.4888888888889,0.29810483389163417
2019-01-24,88,88,26,0.2954545454545454,73.7,0.2991332338330776
2019-01-25,101,101,28,0.2772277227722772,74.36666666666666,0.29706449037336574
2019-01-26,82,82,25,0.3048780487804878,74.5111111111111,0.29674832054500083
2019-01-27,76,76,22,0.2894736842105263,74.1,0.29652320022206957
2019-01-28,84,84,35,0.4166666666666667,73.63333333333334,0.29850732720619655
2019-01-29,81,81,28,0.345679012345679,73.64444444444445,0.29943153845448184
2019-01-30,90,90,24,0.2666666666666666,73.93333333333334,0.2997903347507782
2019-01-31,60,60,19,0.3166666666666666,74.02222222222223,0.30074475070519413
2019-02-01,76,76,21,0.2763157894736842,74.33333333333333,0.299185296514161
2019-02-02,58,58,17,0.293103448275862,74.23333333333333,0.2989594144303273
2019-02-03,57,57,17,0.2982456140350877,73.76666666666667,0.2987940177737025
2019-02-04,82,82,23,0.2804878048780488,73.7,0.2995115590400243
2019-02-05,80,80,31,0.3875,73.91111111111111,0.3005384260709897
2019-02-06,104,104,33,0.3173076923076923,74.07777777777778,0.30156718819525746
2019-02-07,96,96,29,0.3020833333333333,74.31111111111112,0.30196070671377595
2019-02-08,104,104,18,0.173076923076923,74.85555555555555,0.29903529878836804
2019-02-09,59,59,15,0.2542372881355932,74.76666666666667,0.2977142205636723
2019-02-10,54,54,15,0.2777777777777778,74.43333333333334,0.2968323863485048
2019-02-11,86,86,24,0.2790697674418604,74.45555555555555,0.2970231086322503
2019-02-12,80,80,22,0.275,74.54444444444445,0.29606631850879356
2019-02-13,98,98,30,0.3061224489795918,74.73333333333333,0.2959011495605558
2019-02-14,101,101,33,0.3267326732673267,75.12222222222222,0.295154408219755
2019-02-15,77,77,17,0.2207792207792207,75.36666666666666,0.29316306622841304
2019-02-16,53,53,14,0.2641509433962264,75.43333333333334,0.2904243178453451
2019-02-17,50,50,24,0.48,74.9888888888889,0.2932885153762093
2019-02-18,109,109,32,0.2935779816513761,75.61111111111111,0.2931961952561931
2019-02-19,85,85,26,0.3058823529411765,75.81111111111112,0.29427316335686626
2019-02-20,82,82,28,0.3414634146341463,76.21111111111111,0.295168650572608
2019-02-21,76,76,20,0.2631578947368421,76.56666666666666,0.29607242516059307
2019-02-22,78,78,20,0.2564102564102564,77.0,0.29464792373609167
2019-02-23,59,59,19,0.3220338983050847,77.1,0.29400385593948153
2019-02-24,58,58,21,0.3620689655172414,77.02222222222223,0.293411459829844
2019-02-25,90,90,26,0.2888888888888888,76.93333333333334,0.29390024793767977
2019-02-26,91,91,29,0.3186813186813186,77.03333333333333,0.2945956230232987
2019-02-27,77,77,20,0.2597402597402597,77.02222222222223,0.2942052726329483
2019-02-28,70,70,18,0.2571428571428571,76.93333333333334,0.2952105636382394
2019-03-01,73,73,24,0.3287671232876712,77.23333333333333,0.2954818891626917
2019-03-02,63,63,19,0.3015873015873015,77.37777777777778,0.29549952584699507
2019-03-03,63,63,23,0.365079365079365,76.9888888888889,0.29649473874696985
2019-03-04,77,77,25,0.3246753246753247,76.83333333333333,0.2963171385693697
2019-03-05,80,80,22,0.275,76.84444444444445,0.2959971666987649
2019-03-06,72,72,20,0.2777777777777778,76.65555555555555,0.29596248782513473
2019-03-07,76,76,23,0.3026315789473684,76.64444444444445,0.2967276583271473
2019-03-08,75,75,14,0.1866666666666666,76.91111111111111,0.2948801637737704
2019-03-09,56,56,18,0.3214285714285714,76.94444444444444,0.29446836383366864
2019-03-10,53,53,17,0.320754716981132,76.67777777777778,0.2948577019588558
2019-03-11,75,75,24,0.32,76.64444444444445,0.2949944540956079
2019-03-12,88,88,25,0.2840909090909091,76.6,0.2944070583995166
2019-03-13,99,99,19,0.1919191919191919,76.66666666666667,0.2933136874136725
2019-03-14,76,76,16,0.2105263157894736,76.36666666666666,0.29317174680162456
2019-03-15,85,85,10,0.1176470588235294,76.66666666666667,0.29179694400694345
2019-03-16,46,46,8,0.1739130434782608,76.61111111111111,0.2911149320717346
2019-03-17,42,42,16,0.3809523809523809,76.0,0.29191131018770033
2019-03-18,89,89,25,0.2808988764044944,75.92222222222222,0.2923703717773799
2019-03-19,80,80,25,0.3125,75.93333333333334,0.2930296544778019
2019-03-20,91,91,26,0.2857142857142857,76.05555555555556,0.2934264798746273
2019-03-21,79,79,22,0.2784810126582278,76.12222222222222,0.2943898153272986
2019-03-22,77,77,24,0.3116883116883117,76.41111111111111,0.29611009940052385
2019-03-23,65,65,18,0.2769230769230769,76.64444444444445,0.29716682045724485
2019-03-24,52,52,23,0.4423076923076923,76.77777777777777,0.29902579481621927
2019-03-25,90,90,20,0.2222222222222222,77.34444444444445,0.2972214263451841
2019-03-26,65,65,23,0.3538461538461538,77.42222222222222,0.29713006177106094
2019-03-27,64,64,21,0.328125,77.52222222222223,0.29653347086197
2019-03-28,76,76,29,0.3815789473684211,77.41111111111111,0.2987060534813091
2019-03-29,74,74,22,0.2972972972972973,77.77777777777777,0.29740231071415163
2019-03-30,84,84,31,0.369047619047619,78.04444444444445,0.2983546916665326
2019-03-31,69,69,26,0.3768115942028985,78.16666666666667,0.29985949482051116
2019-04-01,80,80,28,0.35,78.46666666666667,0.30018444240960973
2019-04-02,98,98,17,0.173469387755102,78.12222222222222,0.2989249722132624
2019-04-03,60,60,16,0.2666666666666666,77.64444444444445,0.29822018976090714
2019-04-04,72,72,21,0.2916666666666667,77.17777777777778,0.2991217492150982
2019-04-05,62,62,15,0.2419354838709677,77.15555555555555,0.2978168657025534
2019-04-06,53,53,15,0.2830188679245283,76.92222222222222,0.2970576158866998
2019-04-07,48,48,15,0.3125,76.4,0.2977228205650624
2019-04-08,103,103,24,0.233009708737864,76.66666666666667,0.2969362899026561
2019-04-09,92,92,17,0.1847826086956521,76.83333333333333,0.29538192639177085
2019-04-10,84,84,19,0.2261904761904762,76.83333333333333,0.29472055073039516
